date,open,high,low,close,volume,increase,increase_rate,change,PE,PB,A-index,communication-index,一带一路,上市,业绩下降,业绩增长,中标,举牌,交易所关注,交易所处罚,交易所问询,借壳,停牌,其他公告,冲高,净利下降,净利增长,减持,分红,创新低,创新高,利好公告,利好消息,利差公告,利差消息,募资,双十一,发展不利,发行债券,发行股票,可转债,回应传闻,回购,基金,增持,复牌,大宗交易,官司案件违规违纪,定期报告,客观涨,客观跌,工商变更,市场占有率利好,异常交易,快速发展,战略合作,投建,投资,拓展业务,挂牌,摘帽,收购并购,改革,政策利好,机构悲观,机构看好,板块走弱,概念板块走强,注册资本变更,混改,登上龙虎榜,经营权变更,绩优股,聘请高管,股价倒挂,股权激励,股权转让,董事会股东会监事会,证券资讯,证监会受理,证监会处罚,证监会核准,评级下调,评级利好,质押,资产冻结,资产重组,资金流入,资金流出,退市,预计下滑,预计增长,首次公开发行股票,高管减持或离职,pred,label
2017/4/19,-0.4804826943213419,-0.4628449482008793,-0.4442803797127118,-0.426523149045355,-0.3198854642527361,0.5828571419603451,0.8147425083098528,-0.410468315143744,-1.5954492056717864,-0.3006809621956199,1.0874107968001978,1.0769207452818812,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8481626451015473,1
2017/4/25,-0.4126051110144563,-0.3637101119931845,-0.3750031653774763,-0.3759916318581053,0.6938433413510915,0.597324145387798,0.8157674218795058,0.5886915744378628,-1.6239296829518732,-0.2502766633421452,0.9765282354605472,1.0194510256615517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0.7054570158322652,1
2017/4/26,-0.3792833883001672,-0.3552473820730153,-0.342253936782638,-0.343947255105215,-0.2168707268303319,0.3803190939760046,0.4961004136894769,-0.3089520391816773,-1.6419881833811152,-0.2183280923765579,0.9920983793284,1.0037943944567669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.8063518553972244,1
2017/4/27,-0.3546006307340271,-0.3757997261648544,-0.3309176653459632,-0.3501096352500016,-0.413563228554878,-0.0681580122750351,-0.1228413568392104,-0.5027783067976256,-1.6385181032509728,-0.2244541533141343,1.0151831446584976,1.021021931104979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8171879053115845,0
2017/4/28,-0.3447275277075713,-0.3806355718335223,-0.3447731082130102,-0.363666871568532,-0.4980755579221611,-0.1549600328397525,-0.2418020146134102,-0.5861291627153541,-1.6308737553656307,-0.2380245414669929,1.0305880546946178,1.0341174612618185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7939093112945557,0
2017/5/2,-0.3657078716387902,-0.3987699930910278,-0.3661860653711736,-0.3784565839160198,-0.6584417288469201,-0.1694270362672054,-0.2630424647982867,-0.7441806745296978,-1.6226347601524629,-0.2526030155969208,1.0305204687273155,1.0270747398107158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9169333279132844,0
2017/5/3,-0.3842199398133956,-0.3673369962446852,-0.3498114510737545,-0.3562720153947883,-0.3869467386015939,0.2645830665563813,0.3363906060597653,-0.4766423453052615,-1.6351380026506988,-0.2304251241013919,1.0190427937628226,1.0304037091697635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.93446546792984,1
2017/5/4,-0.359537182247255,-0.3637101119931845,-0.3359560082067075,-0.3550395393658312,-0.388454477636152,0.0186440082896821,-0.0044108267734517,-0.4781252367374524,-1.6358343659688106,-0.2291844028988449,1.007053000522431,1.0117961970056752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5468295067548752,1
2017/5/5,-0.3570689064906411,-0.3866803789193575,-0.3661860653711736,-0.383386488031849,-0.4182085023789109,-0.3285640739691873,-0.4801474323285628,-0.5074123425232221,-1.6198532190334871,-0.2574883553319498,0.9544141922412592,0.9733275409161506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4461515620350837,0
2017/5/8,-0.3866882155700095,-0.4132775300970317,-0.4153099082634315,-0.4536376216824157,-0.4725591338975659,-0.8204421905025857,-1.1688186674408794,-0.5609817955111173,-1.5802544015844433,-0.3275891032758595,0.8713548761159033,0.9292891995523836,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8214945576407693,0
2017/5/9,-0.4557999367552018,-0.4592180639493786,-0.4291653511304785,-0.4376154333059708,-0.6646760457547695,0.1922480494191169,0.2455620586801772,-0.7503593888304929,-1.5892875639525368,-0.311614817793066,0.8984308380008793,0.9537924393065044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946934461593628,1
2017/5/10,-0.4311171791890617,-0.4580091025322114,-0.4505783082886423,-0.4807520943194768,-0.6168566199342334,-0.5021681150986219,-0.745069919160233,-0.703215798715425,-1.5649735301207044,-0.3546523345064175,0.842294402610585,0.9196326709646924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6832888126373291,0
2017/5/11,-0.4743120049298067,-0.4543822182807107,-0.4606549940101309,-0.4203607689005684,-0.5162533170603584,0.7130601728074212,1.00594190182097,-0.6040474341876605,-1.5990131774852698,-0.2943998111077253,0.834640558319796,0.916491614368909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964084267616272,1
2017/5/12,-0.4237123519192194,-0.4555911796978774,-0.4165694939786177,-0.4277556250743125,-0.689143751850275,-0.082625015702488,-0.1468031292607515,-0.7744563746035947,-1.5948467340370152,-0.3017665932478485,0.8369050080318348,0.9131333219444444,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9207004070281982,0
2017/5/15,-0.4039661458663073,-0.4108596072626977,-0.3712244082319184,-0.403106104495166,-0.5493748446292857,0.2935170734112872,0.3857631666392535,-0.6367328328388676,-1.6087387910180029,-0.2771848044223848,0.8521186732330331,0.9387326409122886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5589742892318301,1
2017/5/16,-0.4064344216229217,-0.2464408545279837,-0.3750031653774763,-0.2182347001515694,0.504116563589269,2.1742275189801634,3.01547933528532,0.4016001054097813,-1.7129468230660352,-0.0927050706186671,0.9376185463543129,1.020939053373464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.513112211227417,1
2017/5/17,-0.2225478777551773,-0.2283064332704786,-0.2049590938273535,-0.2145372720646978,-0.2060908676015911,0.0475780151445879,0.0317438829422364,-0.2983864377273174,-1.715028088713426,-0.0890604520861853,0.94300367683418,1.0232898957851428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8581611037254333,1
2017/5/18,-0.2274844292684052,-0.2186347419331423,-0.1986611652514229,-0.2059099398619966,-0.1441475578029404,0.1054460288543995,0.1061738132073774,-0.2373407404354599,-1.7198908954797925,-0.0804529487435147,0.916918478324766,1.0045761228663133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.7381030817826589,1
2017/5/19,-0.2015675338239584,-0.19929135925847,-0.1848057223843759,-0.1960501316303378,-0.3361350199990021,0.1199130322818524,0.1242688389888362,-0.4265329723258116,-1.7254500655642708,-0.0706047241982976,0.9118053973536606,0.9989636315737456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917882760365804,1
2017/5/22,-0.19663098231073,-0.2101720120129731,-0.1936228223906786,-0.2108398439778257,-0.3300540517143319,-0.1694270362672054,-0.2460430362809396,-0.4205396194540403,-1.7171132665142896,-0.0853382884785438,0.854852600232136,0.9577555788841764,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6339381422315326,0
2017/5/23,-0.2200796019985633,-0.1932465521726352,-0.1961419938210508,-0.2108398439778257,-0.0575140217109492,0.0041770048622292,-0.0242376030691517,-0.1519509087984689,-1.7171132665142896,-0.0853382884785438,0.7682560008780416,0.8965908701622031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9665011564890544,0
2017/5/24,-0.2213137398768705,-0.2391870860249817,-0.2162953652640283,-0.2133047960357403,-0.379199339246541,-0.0247570019926765,-0.0614525682017222,-0.4689807395722754,-1.715724452031538,-0.087819730883638,0.7892852573413888,0.90654062940406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7378729581832886,0
2017/5/25,-0.2114406368504142,-0.1255447128112821,-0.1797673795236316,-0.0974520493137529,0.4170578236060857,1.3640753270428012,1.7261027228146928,0.3157777637717346,-1.7810261177951658,0.0277999761787169,0.8183589495532454,0.9310579178293932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8767159382502238,1
2017/5/26,-0.0880268490197135,-0.1291715970627833,-0.1243456080554432,-0.164005754877448,0.0601496814787701,-0.7770411802202272,-0.9822843977640444,-0.0359764413725412,-1.7435124781469853,-0.0386561532327102,0.8143257516243657,0.917478415663604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8055329521497091,0
2017/5/31,-0.1386265020303008,-0.173903169497963,-0.1407202223528623,-0.1455186144430881,-0.3261497189108863,0.2211820562740226,0.2493082944864949,-0.4167088165875472,-1.7539344549978306,-0.0202004253448229,0.8103522510798535,0.930016524718376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8306864738464356,1
2017/6/1,-0.1447971914218359,-0.1460970569031216,-0.1230860223402569,-0.1430536623851735,-0.4431094823826517,0.033111011717135,0.0119524484937658,-0.5324361354414431,-1.7562113283188483,-0.0161680814365447,0.7328064148107557,0.8782899773188052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8408909638722738,1
2017/6/2,-0.1349240883953796,-0.1497239411546223,-0.1092305794732099,-0.1184041418060274,-0.3717131266335687,0.2935170734112872,0.33730949408773,-0.4621223666983926,-1.770111209606781,0.008413707388919,0.7662770325862481,0.8973673185342471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8226451635360718,1
2017/6/5,-0.1102413308292396,-0.1255447128112821,-0.107970993758024,-0.1344263301824723,-0.3752525153329497,-0.1838940396946583,-0.2568576415331396,-0.465582446706838,-1.7610741350852148,-0.0075605780938744,0.7938312131609996,0.9115604364869534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8439901471138,0
2017/6/6,-0.1361582262736868,-0.1533508254061235,-0.1104901651883962,-0.1110092856322837,-0.620160239700316,0.2790500699838342,0.3180128455004713,-0.7067994530098861,-1.7742854773619805,0.0158580346042016,0.8158635988866699,0.9327666699661942,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9723560810089112,1
2017/6/7,-0.0732171944800293,-0.0348726065237559,-0.0412129508531607,-0.0148761553736134,0.2460493680288461,1.132603272203555,1.367312289741705,0.1462338433579118,-1.828507924491377,0.1117812925761219,0.904589262813254,1.0011303326775185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6100940704345703,1
2017/6/8,-0.0238516793477491,-0.0046485710945806,0.0192471634757719,-0.0099462512577842,-0.0412080673421726,0.0620450185720408,0.0444316060975952,-0.1366276973324966,-1.83128555345688,0.11674417738631,0.9096850741838816,1.012269514653236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7542861938476563,1
2017/6/12,0.0625379721337412,0.0304113100032627,0.0545155635009827,0.0344228857846788,-0.2297486257960786,0.0186440082896821,-0.0073795419407223,-0.3222980620713951,-1.8563115992207144,0.1610224153022087,0.873664525276106,0.9827999281959364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8073042631149292,1
2017/6/13,0.0378552145676012,-0.0022306482602466,0.04569846349468,0.0294929816688496,-0.4918549838324511,-0.0536910088475822,-0.0915991638884104,-0.5804447455586225,-1.8535339702552112,0.1560595304920203,0.9253215247893712,1.0030259604273606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898796558380127,0
2017/6/14,0.031684525176066,0.0098589659114237,0.04569846349468,0.0097733652055326,-0.4322869856488981,-0.227295049977017,-0.294143290360169,-0.5217469597010672,-1.8424078057793087,0.136440626476745,0.9094486299007964,1.0047880786574916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9585573673248292,0
2017/6/15,0.0107041812448471,0.0255754643345947,0.021766334906144,0.0726296426823557,-0.2461711104789846,0.7419941796623268,0.842733251315547,-0.3384862935394788,-1.877863652700934,0.199174592280531,0.9473003960740553,1.04891702923626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8215987682342529,1
2017/6/16,0.0748793509168115,0.06788911393544,0.1099373349691707,0.0898843070877581,-0.1494549024129663,0.2067150528465698,0.2080643587697714,-0.2432723061642233,-1.8875931783871396,0.2163895989658718,0.9390941377729192,1.074016913228182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6943818092346191,1
2017/6/19,0.0896890054564957,0.0666801525182732,0.1212736064058456,0.1108363995800321,-0.4813339507285605,0.2501160631289285,0.2559879036128538,-0.5700645055332864,-1.899411794027681,0.2373267692588534,0.963210815032804,1.0879274548881115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8566444090434483,1
2017/6/20,0.1131376251443286,0.1138296477877869,0.1540228350006843,0.1416483003039649,-0.2863121255255401,0.3658520905485516,0.3846322275279124,-0.3780300650645687,-1.9167934919061735,0.2680346190218935,0.968178703436929,1.0983893777677278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6776793748140335,1
2017/6/21,0.1513958993718461,0.216591368246983,0.1892912350258947,0.2587335230549093,0.1859176398112054,1.3785423304702542,1.5116483938266223,0.087041760356293,-1.9828306425226387,0.3849725923619551,0.9863337440479087,1.116794834210955,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6836113870143891,1
2017/6/22,0.2686389978110117,0.2347257895044885,0.2358959064877804,0.2082020058676595,0.1237185598805529,-0.5889701356633393,-0.6595073070178273,0.0257489144924037,-1.9543306044751891,0.334490748433321,0.9318078588058804,1.0704135704917632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8755933386938912,0
2017/6/23,0.2118686554088893,0.3169351658718455,0.2409342493485247,0.3499367491977505,0.5730106467748514,1.667882399019312,1.790177491841616,0.4682066455723546,-2.034275460686532,0.4760105105988463,0.9507372597740888,1.1076801694719751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.782409702028547,1
2017/6/26,0.3747748553454143,0.4148610406623736,0.424833763765695,0.3869110300664699,0.5584100828104369,0.4381871076858161,0.425982188786324,0.4538720283945095,-2.055127238695168,0.5129219663746214,1.0075450775335772,1.159786973858122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.8487416856429156,1
2017/6/27,0.3895845098850986,0.3773832367301963,0.4122379066138343,0.4017007424139573,0.1449391180299198,0.177781045991664,0.1535672303420185,0.0466947559720996,-2.063471862052093,0.527655530654868,1.0114445959624618,1.1554695060494675,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8490599393844604,1
2017/6/28,0.3932869235200192,0.3483681627181877,0.4071995637530896,0.3844460780085549,-0.2791294077712104,-0.1983610431221112,-0.2306693327361455,-0.3709245436186541,-2.0537384242124155,0.5104405239695275,0.9775441570195214,1.1343723619164872,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.9302275445726182,0
2017/6/29,0.4080965780597035,0.362875699724192,0.4097187351834617,0.4017007424139573,-0.2044274742246987,0.2067150528465698,0.1833957494036421,-0.2973978434391901,-2.063471862052093,0.527655530654868,0.99738500912406,1.1550148571059344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,9,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.8443237692117691,1
